date,filename,filename_id,fish_detected,confidence,actual_class,predicted_class,reason
2025-01-21,2025-01-21_10_53_00_(18875)_sardine_input.jpeg,(18875)_(2),2,[    0.94037     0.93333],Good,Good,0.822
2025-01-21,2025-01-21_10_33_45_(18840)_sardine_input.jpeg,(18840)_(1),2,[    0.92041     0.95307],Good,Good,0.532
2025-01-21,2025-01-21_10_33_45_(18840)_sardine_input.jpeg,(18840)_(2),2,[    0.92041     0.95307],Good,Good,0.666
2025-01-21,2025-01-21_10_54_45_(18885)_sardine_input.jpeg,(18885)_(1),2,[     0.9307     0.94397],Good,Good,0.927
2025-01-21,2025-01-21_10_54_45_(18885)_sardine_input.jpeg,(18885)_(2),2,[     0.9307     0.94397],Good,Bad,Softness-0.210999995470047
2025-01-21,2025-01-21_10_53_18_(18877)_sardine_input.jpeg,(18877)_(1),2,[    0.95224     0.95761],Good,Good,0.952
2025-01-21,2025-01-21_10_53_18_(18877)_sardine_input.jpeg,(18877)_(2),2,[    0.95224     0.95761],Good,Bad,Softness-0.19099999964237213
2025-01-21,2025-01-21_10_55_21_(18889)_sardine_input.jpeg,(18889)_(1),2,[    0.94384     0.94362],Good,Good,0.544
2025-01-21,2025-01-21_10_55_21_(18889)_sardine_input.jpeg,(18889)_(2),2,[    0.94384     0.94362],Good,Good,0.93
2025-01-21,2025-01-21_10_15_37_(18763)_sardine_input.jpeg,(18763)_(1),2,[     0.9369     0.93921],Good,Good,0.952
2025-01-21,2025-01-21_10_15_37_(18763)_sardine_input.jpeg,(18763)_(2),2,[     0.9369     0.93921],Good,Good,0.957
2025-01-21,2025-01-21_10_24_25_(18807)_sardine_input.jpeg,(18807)_(1),2,[    0.93105     0.92887],Good,Good,0.908
2025-01-21,2025-01-21_10_24_25_(18807)_sardine_input.jpeg,(18807)_(2),2,[    0.93105     0.92887],Good,Good,0.981
2025-01-21,2025-01-21_10_13_52_(18755)_sardine_input.jpeg,(18755)_(1),2,[    0.92936     0.93635],Good,Good,0.96
2025-01-21,2025-01-21_10_13_52_(18755)_sardine_input.jpeg,(18755)_(2),2,[    0.92936     0.93635],Good,Good,0.501
2025-01-21,2025-01-21_10_26_11_(18811)_sardine_input.jpeg,(18811)_(1),2,[     0.9364     0.91838],Good,Good,0.872
2025-01-21,2025-01-21_10_26_11_(18811)_sardine_input.jpeg,(18811)_(2),2,[     0.9364     0.91838],Good,Good,0.503
2025-01-21,2025-01-21_10_57_41_(18905)_sardine_input.jpeg,(18905)_(1),2,[    0.94262     0.94416],Good,Good,0.759
2025-01-21,2025-01-21_10_57_41_(18905)_sardine_input.jpeg,(18905)_(2),2,[    0.94262     0.94416],Good,Good,0.924
2025-01-21,2025-01-21_10_31_23_(18839)_sardine_input.jpeg,(18839)_(1),2,[    0.94705     0.93958],Good,Bad,Softness-0.382999986410141
2025-01-21,2025-01-21_10_31_23_(18839)_sardine_input.jpeg,(18839)_(2),2,[    0.94705     0.93958],Good,Good,0.826
2025-01-21,2025-01-21_10_24_13_(18806)_sardine_input.jpeg,(18806)_(1),2,[    0.93577     0.94093],Good,Good,0.995
2025-01-21,2025-01-21_10_24_13_(18806)_sardine_input.jpeg,(18806)_(2),2,[    0.93577     0.94093],Good,Bad,Softness-0.1340000033378601
2025-01-21,2025-01-21_10_17_41_(18774)_sardine_input.jpeg,(18774)_(1),2,[    0.91624     0.94211],Good,Good,0.887
2025-01-21,2025-01-21_10_17_41_(18774)_sardine_input.jpeg,(18774)_(2),2,[    0.91624     0.94211],Good,Bad,Softness-0.041999999433755875
2025-01-21,2025-01-21_10_53_36_(18879)_sardine_input.jpeg,(18879)_(1),2,[    0.93739      0.9439],Good,Good,0.826
2025-01-21,2025-01-21_10_53_36_(18879)_sardine_input.jpeg,(18879)_(2),2,[    0.93739      0.9439],Good,Bad,Softness-0.30399999022483826
2025-01-21,2025-01-21_10_15_27_(18762)_sardine_input.jpeg,(18762)_(1),2,[    0.91763     0.92489],Good,Good,0.998
2025-01-21,2025-01-21_10_15_27_(18762)_sardine_input.jpeg,(18762)_(2),2,[    0.91763     0.92489],Good,Bad,Softness-0.45100000500679016
2025-01-21,2025-01-21_10_16_54_(18771)_sardine_input.jpeg,(18771)_(1),2,[    0.92572     0.94973],Good,Good,0.985
2025-01-21,2025-01-21_10_16_54_(18771)_sardine_input.jpeg,(18771)_(2),2,[    0.92572     0.94973],Good,Good,0.906
2025-01-21,2025-01-21_10_53_08_(18876)_sardine_input.jpeg,(18876)_(1),2,[    0.94053      0.9513],Good,Good,0.981
2025-01-21,2025-01-21_10_53_08_(18876)_sardine_input.jpeg,(18876)_(2),2,[    0.94053      0.9513],Good,Good,0.544
2025-01-21,2025-01-21_10_57_49_(18906)_sardine_input.jpeg,(18906)_(1),2,[    0.95382     0.94869],Good,Bad,Softness-0.07199999690055847
2025-01-21,2025-01-21_10_57_49_(18906)_sardine_input.jpeg,(18906)_(2),2,[    0.95382     0.94869],Good,Good,0.931
2025-01-21,2025-01-21_10_14_44_(18760)_sardine_input.jpeg,(18760)_(1),2,[    0.92695     0.94712],Good,Good,0.962
2025-01-21,2025-01-21_10_14_44_(18760)_sardine_input.jpeg,(18760)_(2),2,[    0.92695     0.94712],Good,Bad,Softness-0.3199999928474426
2025-01-21,2025-01-21_10_22_49_(18797)_sardine_input.jpeg,(18797)_(1),2,[    0.93075     0.93762],Good,Good,0.968
2025-01-21,2025-01-21_10_22_49_(18797)_sardine_input.jpeg,(18797)_(2),2,[    0.93075     0.93762],Good,Good,0.969
2025-01-21,2025-01-21_10_26_59_(18813)_sardine_input.jpeg,(18813)_(1),2,[    0.92862      0.9371],Good,Good,0.902
2025-01-21,2025-01-21_10_26_59_(18813)_sardine_input.jpeg,(18813)_(2),2,[    0.92862      0.9371],Good,Good,0.942
2025-01-21,2025-01-21_10_31_16_(18838)_sardine_input.jpeg,(18838)_(1),2,[    0.94023     0.94672],Good,Good,0.968
2025-01-21,2025-01-21_10_31_16_(18838)_sardine_input.jpeg,(18838)_(2),2,[    0.94023     0.94672],Good,Bad,Softness-0.4059999883174896
2025-01-21,2025-01-21_10_14_13_(18757)_sardine_input.jpeg,(18757)_(1),2,[    0.94724     0.95256],Good,Good,0.547
2025-01-21,2025-01-21_10_14_13_(18757)_sardine_input.jpeg,(18757)_(2),2,[    0.94724     0.95256],Good,Good,0.693
2025-01-21,2025-01-21_10_18_32_(18779)_sardine_input.jpeg,(18779)_(1),2,[    0.93442     0.92854],Good,Good,0.842
2025-01-21,2025-01-21_10_18_32_(18779)_sardine_input.jpeg,(18779)_(2),2,[    0.93442     0.92854],Good,Bad,Softness-0.25600001215934753
2025-01-21,2025-01-21_10_16_27_(18768)_sardine_input.jpeg,(18768)_(1),2,[    0.94465     0.94503],Good,Bad,Softness-0.09300000220537186
2025-01-21,2025-01-21_10_16_27_(18768)_sardine_input.jpeg,(18768)_(2),2,[    0.94465     0.94503],Good,Good,0.973
2025-01-21,2025-01-21_10_51_27_(18872)_sardine_input.jpeg,(18872)_(1),2,[     0.9478     0.94489],Good,Good,0.994
2025-01-21,2025-01-21_10_51_27_(18872)_sardine_input.jpeg,(18872)_(2),2,[     0.9478     0.94489],Good,Good,0.812
2025-01-21,2025-01-21_10_29_13_(18827)_sardine_input.jpeg,(18827)_(1),2,[    0.91534     0.93071],Good,Good,0.683
2025-01-21,2025-01-21_10_29_13_(18827)_sardine_input.jpeg,(18827)_(2),2,[    0.91534     0.93071],Good,Good,0.557
2025-01-21,2025-01-21_10_54_37_(18884)_sardine_input.jpeg,(18884)_(1),2,[    0.95013     0.95379],Good,Good,0.633
2025-01-21,2025-01-21_10_54_37_(18884)_sardine_input.jpeg,(18884)_(2),2,[    0.95013     0.95379],Good,Good,0.556
2025-01-21,2025-01-21_10_22_04_(18792)_sardine_input.jpeg,(18792)_(1),2,[     0.9386     0.95275],Good,Good,0.831
2025-01-21,2025-01-21_10_22_04_(18792)_sardine_input.jpeg,(18792)_(2),2,[     0.9386     0.95275],Good,Good,0.688
2025-01-21,2025-01-21_10_21_59_(18791)_sardine_input.jpeg,(18791)_(1),2,[    0.93625     0.93295],Good,Good,0.862
2025-01-21,2025-01-21_10_21_59_(18791)_sardine_input.jpeg,(18791)_(2),2,[    0.93625     0.93295],Good,Good,0.616
2025-01-21,2025-01-21_10_23_19_(18800)_sardine_input.jpeg,(18800)_(1),2,[     0.9486      0.9347],Good,Good,0.864
2025-01-21,2025-01-21_10_23_19_(18800)_sardine_input.jpeg,(18800)_(2),2,[     0.9486      0.9347],Good,Good,0.978
2025-01-21,2025-01-21_10_57_25_(18903)_sardine_input.jpeg,(18903)_(1),2,[    0.91882      0.9418],Good,Good,0.573
2025-01-21,2025-01-21_10_57_25_(18903)_sardine_input.jpeg,(18903)_(2),2,[    0.91882      0.9418],Good,Good,0.87
2025-01-21,2025-01-21_10_55_29_(18890)_sardine_input.jpeg,(18890)_(1),2,[    0.95187     0.95954],Good,Good,0.764
2025-01-21,2025-01-21_10_55_29_(18890)_sardine_input.jpeg,(18890)_(2),2,[    0.95187     0.95954],Good,Bad,Softness-0.2849999964237213
2025-01-21,2025-01-21_10_28_12_(18820)_sardine_input.jpeg,(18820)_(1),2,[    0.93788     0.93978],Good,Bad,Softness-0.08399999886751175
2025-01-21,2025-01-21_10_28_12_(18820)_sardine_input.jpeg,(18820)_(2),2,[    0.93788     0.93978],Good,Good,0.984
2025-01-21,2025-01-21_10_55_53_(18893)_sardine_input.jpeg,(18893)_(1),2,[    0.93553     0.92964],Good,Good,0.788
2025-01-21,2025-01-21_10_55_53_(18893)_sardine_input.jpeg,(18893)_(2),2,[    0.93553     0.92964],Good,Good,0.98
2025-01-21,2025-01-21_10_34_24_(18844)_sardine_input.jpeg,(18844)_(1),2,[    0.92745     0.94187],Good,Good,0.911
2025-01-21,2025-01-21_10_34_24_(18844)_sardine_input.jpeg,(18844)_(2),2,[    0.92745     0.94187],Good,Good,0.94
2025-01-23,2025-01-23_10_25_12_(18955)_sardine_input.jpeg,(18955)_(1),2,[    0.93903     0.94112],Bad,Good,0.704
2025-01-23,2025-01-23_10_25_12_(18955)_sardine_input.jpeg,(18955)_(2),2,[    0.93903     0.94112],Bad,Bad,Softness-0.012000000104308128
2025-01-23,2025-01-23_10_22_36_(18941)_sardine_input.jpeg,(18941)_(1),2,[    0.93431     0.93349],Bad,Bad,Softness-0.07599999755620956
2025-01-23,2025-01-23_10_22_36_(18941)_sardine_input.jpeg,(18941)_(2),2,[    0.93431     0.93349],Bad,Bad,Softness-0.23999999463558197
2025-01-23,2025-01-23_10_25_36_(18957)_sardine_input.jpeg,(18957)_(1),2,[    0.93852     0.93604],Bad,Bad,Softness-0.00800000037997961
2025-01-23,2025-01-23_10_25_36_(18957)_sardine_input.jpeg,(18957)_(2),2,[    0.93852     0.93604],Bad,Good,0.615
2025-01-23,2025-01-23_10_33_15_(18999)_sardine_input.jpeg,(18999)_(1),2,[    0.93695     0.92203],Bad,Bad,Softness-0.18000000715255737
2025-01-23,2025-01-23_10_33_15_(18999)_sardine_input.jpeg,(18999)_(2),2,[    0.93695     0.92203],Bad,Bad,Softness-0.28600001335144043
2025-01-23,2025-01-23_10_32_17_(18993)_sardine_input.jpeg,(18993)_(1),2,[    0.94056     0.92729],Bad,Bad,Softness-0.2590000033378601
2025-01-23,2025-01-23_10_32_17_(18993)_sardine_input.jpeg,(18993)_(2),2,[    0.94056     0.92729],Bad,Bad,Softness-0.014000000432133675
2025-01-23,2025-01-23_10_32_27_(18994)_sardine_input.jpeg,(18994)_(1),2,[    0.92656      0.9386],Bad,Good,0.921
2025-01-23,2025-01-23_10_32_27_(18994)_sardine_input.jpeg,(18994)_(2),2,[    0.92656      0.9386],Bad,Bad,Softness-0.0010000000474974513
2025-01-23,2025-01-23_10_28_19_(18968)_sardine_input.jpeg,(18968)_(1),2,[    0.92221     0.87985],Bad,Good,0.606
2025-01-23,2025-01-23_10_28_19_(18968)_sardine_input.jpeg,(18968)_(2),2,[    0.92221     0.87985],Bad,Bad,Softness-0.125
2025-01-23,2025-01-23_10_22_17_(18939)_sardine_input.jpeg,(18939)_(1),2,[     0.9226     0.93935],Bad,Bad,Softness-0.4790000021457672
2025-01-23,2025-01-23_10_22_17_(18939)_sardine_input.jpeg,(18939)_(2),2,[     0.9226     0.93935],Bad,Bad,Softness-0.09300000220537186
2025-01-23,2025-01-23_10_31_50_(18991)_sardine_input.jpeg,(18991)_(1),2,[     0.9361     0.91598],Bad,Bad,Softness-0.057999998331069946
2025-01-23,2025-01-23_10_31_50_(18991)_sardine_input.jpeg,(18991)_(2),2,[     0.9361     0.91598],Bad,Bad,Softness-0.09300000220537186
2025-01-23,2025-01-23_10_42_07_(19040)_sardine_input.jpeg,(19040)_(1),2,[    0.93957     0.93901],Bad,Bad,Softness-0.15000000596046448
2025-01-23,2025-01-23_10_42_07_(19040)_sardine_input.jpeg,(19040)_(2),2,[    0.93957     0.93901],Bad,Bad,Softness-0.09099999815225601
2025-01-23,2025-01-23_10_32_38_(18995)_sardine_input.jpeg,(18995)_(1),2,[    0.93718      0.9415],Bad,Bad,Softness-0.014000000432133675
2025-01-23,2025-01-23_10_32_38_(18995)_sardine_input.jpeg,(18995)_(2),2,[    0.93718      0.9415],Bad,Bad,Softness-0.32600000500679016
2025-01-23,2025-01-23_10_34_02_(19004)_sardine_input.jpeg,(19004)_(1),2,[    0.94133     0.92921],Bad,Bad,Softness-0.10700000077486038
2025-01-23,2025-01-23_10_34_02_(19004)_sardine_input.jpeg,(19004)_(2),2,[    0.94133     0.92921],Bad,Bad,Softness-0.10199999809265137
2025-01-23,2025-01-23_10_28_39_(18970)_sardine_input.jpeg,(18970)_(1),2,[    0.94657     0.93254],Bad,Bad,Softness-0.14800000190734863
2025-01-23,2025-01-23_10_28_39_(18970)_sardine_input.jpeg,(18970)_(2),2,[    0.94657     0.93254],Bad,Bad,Softness-0.05700000002980232
2025-01-23,2025-01-23_10_29_05_(18973)_sardine_input.jpeg,(18973)_(1),2,[    0.93305     0.92443],Bad,Bad,Softness-0.13899999856948853
2025-01-23,2025-01-23_10_29_05_(18973)_sardine_input.jpeg,(18973)_(2),2,[    0.93305     0.92443],Bad,Bad,Softness-0.16099999845027924
2025-01-23,2025-01-23_10_27_40_(18964)_sardine_input.jpeg,(18964)_(1),2,[    0.93982     0.94458],Bad,Bad,Damaged-0.9032931327819824
2025-01-23,2025-01-23_10_27_40_(18964)_sardine_input.jpeg,(18964)_(2),2,[    0.93982     0.94458],Bad,Good,0.944
2025-01-23,2025-01-23_10_27_51_(18965)_sardine_input.jpeg,(18965)_(1),2,[    0.93597     0.93408],Bad,Bad,Softness-0.012000000104308128
2025-01-23,2025-01-23_10_27_51_(18965)_sardine_input.jpeg,(18965)_(2),2,[    0.93597     0.93408],Bad,Bad,Softness-0.03500000014901161
2025-01-23,2025-01-23_10_41_56_(19039)_sardine_input.jpeg,(19039)_(1),2,[    0.93605     0.93001],Bad,Bad,Softness-0.024000000208616257
2025-01-23,2025-01-23_10_41_56_(19039)_sardine_input.jpeg,(19039)_(2),2,[    0.93605     0.93001],Bad,Bad,Softness-0.2809999883174896
2025-01-23,2025-01-23_10_42_16_(19041)_sardine_input.jpeg,(19041)_(1),2,[    0.93903     0.93869],Bad,Bad,Softness-0.25699999928474426
2025-01-23,2025-01-23_10_42_16_(19041)_sardine_input.jpeg,(19041)_(2),2,[    0.93903     0.93869],Bad,Bad,Softness-0.2150000035762787
2025-01-23,2025-01-23_10_41_46_(19038)_sardine_input.jpeg,(19038)_(1),2,[    0.92231     0.94488],Bad,Bad,Softness-0.08399999886751175
2025-01-23,2025-01-23_10_41_46_(19038)_sardine_input.jpeg,(19038)_(2),2,[    0.92231     0.94488],Bad,Bad,Softness-0.1509999930858612
2025-01-23,2025-01-23_10_33_54_(19003)_sardine_input.jpeg,(19003)_(1),2,[    0.93671     0.93962],Bad,Good,0.506
2025-01-23,2025-01-23_10_33_54_(19003)_sardine_input.jpeg,(19003)_(2),2,[    0.93671     0.93962],Bad,Bad,Softness-0.04500000178813934
2025-01-23,2025-01-23_10_32_47_(18996)_sardine_input.jpeg,(18996)_(1),2,[    0.95004     0.93521],Bad,Bad,Softness-0.125
2025-01-23,2025-01-23_10_32_47_(18996)_sardine_input.jpeg,(18996)_(2),2,[    0.95004     0.93521],Bad,Bad,Softness-0.06800000369548798
2025-01-23,2025-01-23_10_21_35_(18936)_sardine_input.jpeg,(18936)_(1),2,[    0.93553     0.91701],Bad,Bad,Softness-0.0020000000949949026
2025-01-23,2025-01-23_10_21_35_(18936)_sardine_input.jpeg,(18936)_(2),2,[    0.93553     0.91701],Bad,Bad,Softness-0.06199999898672104
2025-01-23,2025-01-23_10_26_37_(18961)_sardine_input.jpeg,(18961)_(1),2,[    0.93952     0.93325],Bad,Bad,Softness-0.014999999664723873
2025-01-23,2025-01-23_10_26_37_(18961)_sardine_input.jpeg,(18961)_(2),2,[    0.93952     0.93325],Bad,Bad,Softness-0.035999998450279236
2025-01-23,2025-01-23_10_33_05_(18998)_sardine_input.jpeg,(18998)_(1),2,[    0.93237     0.92904],Bad,Bad,Softness-0.375
2025-01-23,2025-01-23_10_33_05_(18998)_sardine_input.jpeg,(18998)_(2),2,[    0.93237     0.92904],Bad,Bad,Softness-0.0020000000949949026
2025-01-23,2025-01-23_10_23_36_(18946)_sardine_input.jpeg,(18946)_(1),2,[    0.92856     0.90773],Bad,Bad,Softness-0.006000000052154064
2025-01-23,2025-01-23_10_23_36_(18946)_sardine_input.jpeg,(18946)_(2),2,[    0.92856     0.90773],Bad,Bad,Softness-0.008999999612569809
2025-01-23,2025-01-23_10_28_56_(18972)_sardine_input.jpeg,(18972)_(1),2,[    0.93953     0.93704],Bad,Bad,Softness-0.22200000286102295
2025-01-23,2025-01-23_10_28_56_(18972)_sardine_input.jpeg,(18972)_(2),2,[    0.93953     0.93704],Bad,Good,0.512
2025-01-23,2025-01-23_10_23_02_(18943)_sardine_input.jpeg,(18943)_(1),2,[    0.94204     0.93103],Bad,Bad,Softness-0.03400000184774399
2025-01-23,2025-01-23_10_23_02_(18943)_sardine_input.jpeg,(18943)_(2),2,[    0.94204     0.93103],Bad,Bad,Softness-0.23999999463558197
2025-01-23,2025-01-23_10_41_38_(19037)_sardine_input.jpeg,(19037)_(1),2,[    0.94359      0.9335],Bad,Bad,Softness-0.14399999380111694
2025-01-23,2025-01-23_10_41_38_(19037)_sardine_input.jpeg,(19037)_(2),2,[    0.94359      0.9335],Bad,Bad,Softness-0.3529999852180481
2025-01-23,2025-01-23_10_25_53_(18958)_sardine_input.jpeg,(18958)_(1),2,[    0.93395     0.94136],Bad,Bad,Softness-0.21299999952316284
2025-01-23,2025-01-23_10_25_53_(18958)_sardine_input.jpeg,(18958)_(2),2,[    0.93395     0.94136],Bad,Bad,Softness-0.04699999839067459
2025-01-23,2025-01-23_10_21_52_(18937)_sardine_input.jpeg,(18937)_(1),2,[    0.89208     0.93869],Bad,Bad,Softness-0.003000000026077032
2025-01-23,2025-01-23_10_21_52_(18937)_sardine_input.jpeg,(18937)_(2),2,[    0.89208     0.93869],Bad,Bad,Softness-0.32199999690055847
2025-01-23,2025-01-23_10_23_25_(18945)_sardine_input.jpeg,(18945)_(1),2,[    0.91945     0.94123],Bad,Bad,Softness-0.004000000189989805
2025-01-23,2025-01-23_10_23_25_(18945)_sardine_input.jpeg,(18945)_(2),2,[    0.91945     0.94123],Bad,Bad,Softness-0.003000000026077032
2025-01-23,2025-01-23_10_28_01_(18966)_sardine_input.jpeg,(18966)_(1),2,[    0.94542     0.92794],Bad,Bad,Softness-0.06700000166893005
2025-01-23,2025-01-23_10_28_01_(18966)_sardine_input.jpeg,(18966)_(2),2,[    0.94542     0.92794],Bad,Bad,Softness-0.30000001192092896
2025-01-23,2025-01-23_10_28_48_(18971)_sardine_input.jpeg,(18971)_(1),2,[    0.93997     0.91992],Bad,Bad,Softness-0.23800000548362732
2025-01-23,2025-01-23_10_28_48_(18971)_sardine_input.jpeg,(18971)_(2),2,[    0.93997     0.91992],Bad,Good,0.653
2025-01-23,2025-01-23_10_22_49_(18942)_sardine_input.jpeg,(18942)_(1),2,[    0.94176     0.91646],Bad,Bad,Softness-0.01600000075995922
2025-01-23,2025-01-23_10_22_49_(18942)_sardine_input.jpeg,(18942)_(2),2,[    0.94176     0.91646],Bad,Bad,Softness-0.30000001192092896
2025-01-23,2025-01-23_10_42_30_(19042)_sardine_input.jpeg,(19042)_(1),2,[    0.95072     0.93606],Bad,Bad,Softness-0.06800000369548798
2025-01-23,2025-01-23_10_42_30_(19042)_sardine_input.jpeg,(19042)_(2),2,[    0.95072     0.93606],Bad,Bad,Softness-0.3319999873638153
2025-01-23,2025-01-23_10_22_25_(18940)_sardine_input.jpeg,(18940)_(1),2,[     0.9299     0.93104],Bad,Bad,Softness-0.020999999716877937
2025-01-23,2025-01-23_10_22_25_(18940)_sardine_input.jpeg,(18940)_(2),2,[     0.9299     0.93104],Bad,Bad,Softness-0.27000001072883606
2025-01-23,2025-01-23_10_33_26_(19000)_sardine_input.jpeg,(19000)_(1),2,[    0.94416     0.95043],Bad,Bad,Softness-0.0020000000949949026
2025-01-23,2025-01-23_10_33_26_(19000)_sardine_input.jpeg,(19000)_(2),2,[    0.94416     0.95043],Bad,Bad,Softness-0.004000000189989805
2025-01-23,2025-01-23_10_31_58_(18992)_sardine_input.jpeg,(18992)_(1),2,[     0.9522     0.93137],Bad,Bad,Softness-0.17499999701976776
2025-01-23,2025-01-23_10_31_58_(18992)_sardine_input.jpeg,(18992)_(2),2,[     0.9522     0.93137],Bad,Bad,Softness-0.017999999225139618
2025-01-23,2025-01-23_10_33_35_(19001)_sardine_input.jpeg,(19001)_(1),2,[    0.92245     0.90049],Bad,Bad,Softness-0.026000000536441803
2025-01-23,2025-01-23_10_33_35_(19001)_sardine_input.jpeg,(19001)_(2),2,[    0.92245     0.90049],Bad,Bad,Softness-0.00800000037997961
2025-01-23,2025-01-23_10_25_25_(18956)_sardine_input.jpeg,(18956)_(1),2,[    0.94771     0.93662],Bad,Bad,Softness-0.0430000014603138
2025-01-23,2025-01-23_10_25_25_(18956)_sardine_input.jpeg,(18956)_(2),2,[    0.94771     0.93662],Bad,Bad,Softness-0.05000000074505806
2025-01-23,2025-01-23_10_34_10_(19005)_sardine_input.jpeg,(19005)_(1),2,[    0.94074     0.96115],Bad,Bad,Softness-0.035999998450279236
2025-01-23,2025-01-23_10_34_10_(19005)_sardine_input.jpeg,(19005)_(2),2,[    0.94074     0.96115],Bad,Bad,Softness-0.15800000727176666
2025-01-23,2025-01-23_10_28_29_(18969)_sardine_input.jpeg,(18969)_(1),2,[    0.93704     0.94206],Bad,Bad,Softness-0.210999995470047
2025-01-23,2025-01-23_10_28_29_(18969)_sardine_input.jpeg,(18969)_(2),2,[    0.93704     0.94206],Bad,Bad,Softness-0.20600000023841858
2025-01-23,2025-01-23_10_32_55_(18997)_sardine_input.jpeg,(18997)_(1),2,[    0.93803     0.94219],Bad,Bad,Softness-0.02500000037252903
2025-01-23,2025-01-23_10_32_55_(18997)_sardine_input.jpeg,(18997)_(2),2,[    0.93803     0.94219],Bad,Bad,Softness-0.027000000700354576
2025-01-23,2025-01-23_10_22_06_(18938)_sardine_input.jpeg,(18938)_(1),2,[    0.93116     0.91684],Bad,Bad,Softness-0.4860000014305115
2025-01-23,2025-01-23_10_22_06_(18938)_sardine_input.jpeg,(18938)_(2),2,[    0.93116     0.91684],Bad,Bad,Softness-0.13099999725818634
2025-01-23,2025-01-23_10_23_13_(18944)_sardine_input.jpeg,(18944)_(1),2,[    0.92585     0.95294],Bad,Bad,Softness-0.017999999225139618
2025-01-23,2025-01-23_10_23_13_(18944)_sardine_input.jpeg,(18944)_(2),2,[    0.92585     0.95294],Bad,Bad,Softness-0.4099999964237213
2025-01-23,2025-01-23_10_26_46_(18962)_sardine_input.jpeg,(18962)_(1),2,[    0.93694     0.92503],Bad,Bad,Softness-0.020999999716877937
2025-01-23,2025-01-23_10_26_46_(18962)_sardine_input.jpeg,(18962)_(2),2,[    0.93694     0.92503],Bad,Bad,Softness-0.041999999433755875
2025-01-23,2025-01-23_10_28_09_(18967)_sardine_input.jpeg,(18967)_(1),2,[    0.94263     0.94508],Bad,Bad,Softness-0.453000009059906
2025-01-23,2025-01-23_10_28_09_(18967)_sardine_input.jpeg,(18967)_(2),2,[    0.94263     0.94508],Bad,Bad,Softness-0.039000000804662704
2025-01-23,2025-01-23_10_41_29_(19036)_sardine_input.jpeg,(19036)_(1),2,[    0.94061     0.93152],Bad,Bad,Softness-0.008999999612569809
2025-01-23,2025-01-23_10_41_29_(19036)_sardine_input.jpeg,(19036)_(2),2,[    0.94061     0.93152],Bad,Bad,Softness-0.00800000037997961
2025-01-23,2025-01-23_10_33_45_(19002)_sardine_input.jpeg,(19002)_(1),2,[    0.94295     0.94064],Bad,Bad,Softness-0.18199999630451202
2025-01-23,2025-01-23_10_33_45_(19002)_sardine_input.jpeg,(19002)_(2),2,[    0.94295     0.94064],Bad,Bad,Softness-0.11599999666213989
2025-01-23,2025-01-23_10_36_48_(19021)_sardine_input.jpeg,(19021)_(1),2,[    0.94109     0.93764],Good,Good,0.9
2025-01-23,2025-01-23_10_36_48_(19021)_sardine_input.jpeg,(19021)_(2),2,[    0.94109     0.93764],Good,Good,0.914
2025-01-23,2025-01-23_10_41_01_(19035)_sardine_input.jpeg,(19035)_(1),2,[    0.93591     0.94365],Good,Good,0.953
2025-01-23,2025-01-23_10_41_01_(19035)_sardine_input.jpeg,(19035)_(2),2,[    0.93591     0.94365],Good,Good,0.681
2025-01-23,2025-01-23_10_31_29_(18990)_sardine_input.jpeg,(18990)_(1),2,[    0.93468     0.94697],Good,Bad,Softness-0.0729999989271164
2025-01-23,2025-01-23_10_31_29_(18990)_sardine_input.jpeg,(18990)_(2),2,[    0.93468     0.94697],Good,Bad,Softness-0.20800000429153442
2025-01-23,2025-01-23_10_30_40_(18984)_sardine_input.jpeg,(18984)_(1),2,[    0.94528     0.93821],Good,Good,0.956
2025-01-23,2025-01-23_10_30_40_(18984)_sardine_input.jpeg,(18984)_(2),2,[    0.94528     0.93821],Good,Good,0.776
2025-01-23,2025-01-23_10_31_12_(18988)_sardine_input.jpeg,(18988)_(1),2,[    0.92637     0.92192],Good,Good,0.806
2025-01-23,2025-01-23_10_31_12_(18988)_sardine_input.jpeg,(18988)_(2),2,[    0.92637     0.92192],Good,Good,0.819
2025-01-23,2025-01-23_10_35_32_(19014)_sardine_input.jpeg,(19014)_(1),2,[    0.94946     0.93613],Good,Bad,Softness-0.4000000059604645
2025-01-23,2025-01-23_10_35_32_(19014)_sardine_input.jpeg,(19014)_(2),2,[    0.94946     0.93613],Good,Bad,Softness-0.4869999885559082
2025-01-23,2025-01-23_10_42_46_(19044)_sardine_input.jpeg,(19044)_(1),2,[    0.94302       0.952],Good,Bad,Softness-0.289000004529953
2025-01-23,2025-01-23_10_42_46_(19044)_sardine_input.jpeg,(19044)_(2),2,[    0.94302       0.952],Good,Good,0.948
2025-01-23,2025-01-23_10_20_13_(18932)_sardine_input.jpeg,(18932)_(1),2,[    0.93685     0.92968],Good,Good,0.657
2025-01-23,2025-01-23_10_20_13_(18932)_sardine_input.jpeg,(18932)_(2),2,[    0.93685     0.92968],Good,Good,0.538
2025-01-23,2025-01-23_10_42_54_(19045)_sardine_input.jpeg,(19045)_(1),2,[    0.94306     0.93865],Good,Good,0.599
2025-01-23,2025-01-23_10_42_54_(19045)_sardine_input.jpeg,(19045)_(2),2,[    0.94306     0.93865],Good,Good,0.839
2025-01-23,2025-01-23_10_39_48_(19029)_sardine_input.jpeg,(19029)_(1),2,[    0.93463     0.94152],Good,Good,0.886
